"vals","group",".sample"
0.842462213031176,2,7
0.772597762278297,2,7
0.798201054155607,2,7
0.831395773137583,1,7
0.824401144455209,2,7
0.82068845860823,1,7
0.833366842343497,1,7
0.805407697299466,1,7
0.839241274298372,1,7
0.842832970711839,2,7
0.821223009560575,1,7
0.782747377490594,2,7
0.806345147113521,1,7
0.846683995921739,1,7
0.854707672935803,2,7
0.840724886840368,2,7
0.835146813606795,2,7
0.908565640494225,1,7
0.840040475698026,1,7
0.808352772062873,2,7
0.821616305597062,2,7
0.785224853627579,2,7
0.877275385418616,2,7
0.789833491481768,2,7
0.843894411089493,1,7
0.794627264178359,2,7
0.838014312330937,1,7
0.872455654564021,1,7
0.790727988630742,2,7
0.872492020561074,2,7
0.771393737286917,2,7
0.802536890534776,1,7
0.799916400846103,1,7
0.800280944404982,2,7
0.861083339245106,2,7
0.841109171662176,2,7
0.816129001094091,2,7
0.845026235528004,1,7
0.81890484771182,2,7
0.817196553964872,1,7
0.810450420693586,1,7
0.834943066454926,2,7
0.852012810421022,2,7
0.774949282849813,1,7
0.879669849239299,2,7
0.828708089165496,2,7
0.834784338458189,2,7
0.791625662391421,1,7
0.742812037516984,1,7
0.798865116750071,1,7
0.816500067699527,1,7
0.821815177005219,1,7
0.839716919542355,1,7
0.7935035363458,1,7
0.777934327862785,2,7
0.837316271477613,1,7
0.770272030818329,2,7
0.786314515154977,1,7
0.797924708716065,2,7
0.84036772807545,1,7
0.797902371236467,1,7
0.7896127583227,2,7
0.844519306642365,2,7
0.83432092498396,1,7
0.785711920011349,2,7
0.772658864915293,1,7
0.863687864424753,2,7
0.823335411737256,2,7
0.82180308446386,1,7
0.853389829831113,2,7
0.785977226419354,1,7
0.829986364127621,2,7
0.830366737822177,1,7
0.801463144279965,1,7
0.845039866785897,1,7
0.813737275212394,2,7
0.815146270855056,1,7
0.857360242972118,1,7
0.792626955428472,1,7
0.808829793970884,2,7
0.834467813201649,1,7
0.810969858537917,2,7
0.800144547789086,1,7
0.848064308912414,2,7
0.840009254120984,2,7
0.878705988714297,1,7
0.861097003343173,1,7
0.841515451731502,1,7
0.867242405556555,1,7
0.820370477990823,2,7
0.840527941278108,1,7
0.82479755904027,2,7
0.868850734727795,1,7
0.859572510289894,1,7
0.872640777650827,2,7
0.894110216001338,2,7
0.86824995505812,1,7
0.865760156506781,2,7
0.806065920206169,2,7
0.835463457694681,2,7
0.824614532506618,1,7
0.868894983299038,2,7
0.836595062855689,2,7
0.886410649698222,1,7
0.801044853881887,2,7
0.839286849988503,1,7
0.890324596577875,1,7
0.841753751651833,2,7
0.883515339431161,1,7
0.794197238921657,1,7
0.793231883768923,2,7
0.807345718404436,1,7
0.824935251297406,2,7
0.809507426027425,1,7
0.861910580402354,1,7
0.883569107832746,1,7
0.851731026417569,1,7
0.79246302044768,2,7
0.84582147460287,2,7
0.857697424562562,1,7
0.81567296318702,1,7
0.806662161899162,2,7
0.801269913109832,2,7
0.811559961275214,2,7
0.8379327990324,1,7
0.830719798903579,2,7
0.883402145997146,2,7
0.821446824145523,1,7
0.846838047021219,1,7
0.798093221993891,1,7
0.835285359898995,1,7
0.854695822558287,1,7
0.822645165114348,2,7
0.844017546963952,2,7
0.778707809364001,2,7
0.840491844741884,2,7
0.815077543665,2,7
0.878724619064818,1,7
0.851206793783953,1,7
0.831842827727243,2,7
0.855642951687501,2,7
0.826362969470155,2,7
0.781742966982276,1,7
0.890410997743015,1,7
0.850224944658157,1,7
0.847513526185533,1,7
0.83667502063809,2,7
0.787778419294981,2,7
0.885852285346018,2,7
0.806398748648062,1,7
0.847299024315229,2,7
0.851578529284185,2,7
0.833842873513761,1,7
0.807794085666215,2,7
0.843069209736392,2,7
0.810631944501732,1,7
0.847596346811178,2,7
0.806565152261635,2,7
0.814891291003559,1,7
0.877683842421035,2,7
0.830949677267191,2,7
0.883261947154611,1,7
0.821379056845011,1,7
0.876004676180537,1,7
0.844717286245963,1,7
0.852641437017544,1,7
0.824113341039239,2,7
0.809290736521803,1,7
0.8504870135008,2,7
0.847828966309835,2,7
0.813772636643653,1,7
0.882287162594777,2,7
0.865818079053183,2,7
0.819989587707052,2,7
0.891684529440522,2,7
0.830967741409201,2,7
0.83812322635773,2,7
0.899596678949359,2,7
0.831049735102235,2,7
0.793750201533668,1,8
0.860681593584593,1,8
0.847269429673401,1,8
0.817606270852498,1,8
0.768062957914867,1,8
0.795343586590511,1,8
0.842491356278291,1,8
0.83328302174926,1,8
0.82600814795127,1,8
0.807198205812012,1,8
0.794464033151244,1,8
0.847228719176429,1,8
0.837378118098866,1,8
0.842462213031176,1,8
0.772597762278297,1,8
0.798201054155607,1,8
0.831395773137583,1,8
0.824401144455209,1,8
0.82068845860823,1,8
0.833366842343497,1,8
0.805407697299466,1,8
0.839241274298372,1,8
0.842832970711839,1,8
0.821223009560575,1,8
0.782747377490594,1,8
0.806345147113521,1,8
0.846683995921739,1,8
0.854707672935803,1,8
0.840724886840368,1,8
0.835146813606795,1,8
0.908565640494225,1,8
0.840040475698026,1,8
0.808352772062873,1,8
0.821616305597062,1,8
0.785224853627579,1,8
0.877275385418616,1,8
0.789833491481768,1,8
0.843894411089493,1,8
0.794627264178359,1,8
0.838014312330937,1,8
0.872455654564021,1,8
0.790727988630742,1,8
0.872492020561074,1,8
0.771393737286917,1,8
0.802536890534776,1,8
0.799916400846103,1,8
0.800280944404982,1,8
0.861083339245106,1,8
0.841109171662176,1,8
0.816129001094091,1,8
0.845026235528004,1,8
0.81890484771182,1,8
0.817196553964872,1,8
0.810450420693586,1,8
0.834943066454926,1,8
0.852012810421022,1,8
0.774949282849813,1,8
0.879669849239299,1,8
0.828708089165496,1,8
0.834784338458189,1,8
0.791625662391421,1,8
0.742812037516984,1,8
0.798865116750071,1,8
0.816500067699527,1,8
0.821815177005219,1,8
0.839716919542355,1,8
0.7935035363458,1,8
0.777934327862785,1,8
0.837316271477613,1,8
0.770272030818329,1,8
0.786314515154977,1,8
0.797924708716065,1,8
0.84036772807545,1,8
0.797902371236467,1,8
0.7896127583227,1,8
0.844519306642365,1,8
0.83432092498396,1,8
0.785711920011349,1,8
0.772658864915293,1,8
0.863687864424753,1,8
0.823335411737256,1,8
0.82180308446386,1,8
0.853389829831113,1,8
0.785977226419354,1,8
0.829986364127621,1,8
0.830366737822177,1,8
0.801463144279965,1,8
0.845039866785897,1,8
0.813737275212394,1,8
0.815146270855056,1,8
0.857360242972118,1,8
0.792626955428472,1,8
0.808829793970884,1,8
0.834467813201649,1,8
0.810969858537917,1,8
0.800144547789086,1,8
0.848064308912414,2,8
0.840009254120984,2,8
0.878705988714297,2,8
0.861097003343173,2,8
0.841515451731502,2,8
0.867242405556555,2,8
0.820370477990823,2,8
0.840527941278108,2,8
0.82479755904027,2,8
0.868850734727795,2,8
0.859572510289894,2,8
0.872640777650827,2,8
0.894110216001338,2,8
0.86824995505812,2,8
0.865760156506781,2,8
0.806065920206169,2,8
0.835463457694681,2,8
0.824614532506618,2,8
0.868894983299038,2,8
0.836595062855689,2,8
0.886410649698222,2,8
0.801044853881887,2,8
0.839286849988503,2,8
0.890324596577875,2,8
0.841753751651833,2,8
0.883515339431161,2,8
0.794197238921657,2,8
0.793231883768923,2,8
0.807345718404436,2,8
0.824935251297406,2,8
0.809507426027425,2,8
0.861910580402354,2,8
0.883569107832746,2,8
0.851731026417569,2,8
0.79246302044768,2,8
0.84582147460287,2,8
0.857697424562562,2,8
0.81567296318702,2,8
0.806662161899162,2,8
0.801269913109832,2,8
0.811559961275214,2,8
0.8379327990324,2,8
0.830719798903579,2,8
0.883402145997146,2,8
0.821446824145523,2,8
0.846838047021219,2,8
0.798093221993891,2,8
0.835285359898995,2,8
0.854695822558287,2,8
0.822645165114348,2,8
0.844017546963952,2,8
0.778707809364001,2,8
0.840491844741884,2,8
0.815077543665,2,8
0.878724619064818,2,8
0.851206793783953,2,8
0.831842827727243,2,8
0.855642951687501,2,8
0.826362969470155,2,8
0.781742966982276,2,8
0.890410997743015,2,8
0.850224944658157,2,8
0.847513526185533,2,8
0.83667502063809,2,8
0.787778419294981,2,8
0.885852285346018,2,8
0.806398748648062,2,8
0.847299024315229,2,8
0.851578529284185,2,8
0.833842873513761,2,8
0.807794085666215,2,8
0.843069209736392,2,8
0.810631944501732,2,8
0.847596346811178,2,8
0.806565152261635,2,8
0.814891291003559,2,8
0.877683842421035,2,8
0.830949677267191,2,8
0.883261947154611,2,8
0.821379056845011,2,8
0.876004676180537,2,8
0.844717286245963,2,8
0.852641437017544,2,8
0.824113341039239,2,8
0.809290736521803,2,8
0.8504870135008,2,8
0.847828966309835,2,8
0.813772636643653,2,8
0.882287162594777,2,8
0.865818079053183,2,8
0.819989587707052,2,8
0.891684529440522,2,8
0.830967741409201,2,8
0.83812322635773,2,8
0.899596678949359,2,8
0.831049735102235,2,8
0.793750201533668,1,9
0.860681593584593,2,9
0.847269429673401,1,9
0.817606270852498,1,9
0.768062957914867,2,9
0.795343586590511,2,9
0.842491356278291,1,9
0.83328302174926,1,9
0.82600814795127,2,9
0.807198205812012,1,9
0.794464033151244,1,9
0.847228719176429,1,9
0.837378118098866,2,9
0.842462213031176,2,9
0.772597762278297,1,9
0.798201054155607,1,9
0.831395773137583,2,9
0.824401144455209,2,9
0.82068845860823,2,9
0.833366842343497,2,9
0.805407697299466,1,9
0.839241274298372,2,9
0.842832970711839,1,9
0.821223009560575,2,9
0.782747377490594,2,9
0.806345147113521,2,9
0.846683995921739,2,9
0.854707672935803,1,9
0.840724886840368,1,9
0.835146813606795,1,9
0.908565640494225,1,9
0.840040475698026,1,9
0.808352772062873,2,9
0.821616305597062,1,9
0.785224853627579,2,9
0.877275385418616,1,9
0.789833491481768,2,9
0.843894411089493,1,9
0.794627264178359,1,9
0.838014312330937,1,9
0.872455654564021,1,9
0.790727988630742,2,9
0.872492020561074,1,9
0.771393737286917,1,9
0.802536890534776,2,9
0.799916400846103,1,9
0.800280944404982,2,9
0.861083339245106,1,9
0.841109171662176,1,9
0.816129001094091,2,9
0.845026235528004,1,9
0.81890484771182,1,9
0.817196553964872,1,9
0.810450420693586,1,9
0.834943066454926,2,9
0.852012810421022,2,9
0.774949282849813,1,9
0.879669849239299,1,9
0.828708089165496,2,9
0.834784338458189,2,9
0.791625662391421,2,9
0.742812037516984,1,9
0.798865116750071,2,9
0.816500067699527,2,9
0.821815177005219,1,9
0.839716919542355,1,9
0.7935035363458,2,9
0.777934327862785,2,9
0.837316271477613,2,9
0.770272030818329,2,9
0.786314515154977,2,9
0.797924708716065,2,9
0.84036772807545,1,9
0.797902371236467,1,9
0.7896127583227,1,9
0.844519306642365,2,9
0.83432092498396,1,9
0.785711920011349,1,9
0.772658864915293,1,9
0.863687864424753,2,9
0.823335411737256,2,9
0.82180308446386,2,9
0.853389829831113,1,9
0.785977226419354,1,9
0.829986364127621,2,9
0.830366737822177,1,9
0.801463144279965,1,9
0.845039866785897,1,9
0.813737275212394,1,9
0.815146270855056,1,9
0.857360242972118,2,9
0.792626955428472,2,9
0.808829793970884,2,9
0.834467813201649,1,9
0.810969858537917,1,9
0.800144547789086,1,9
0.848064308912414,1,9
0.840009254120984,2,9
0.878705988714297,1,9
0.861097003343173,2,9
0.841515451731502,2,9
0.867242405556555,2,9
0.820370477990823,1,9
0.840527941278108,1,9
0.82479755904027,1,9
0.868850734727795,2,9
0.859572510289894,2,9
0.872640777650827,2,9
0.894110216001338,2,9
0.86824995505812,1,9
0.865760156506781,2,9
0.806065920206169,2,9
0.835463457694681,2,9
0.824614532506618,1,9
0.868894983299038,1,9
0.836595062855689,2,9
0.886410649698222,2,9
0.801044853881887,1,9
0.839286849988503,1,9
0.890324596577875,2,9
0.841753751651833,1,9
0.883515339431161,1,9
0.794197238921657,2,9
0.793231883768923,1,9
0.807345718404436,2,9
0.824935251297406,2,9
0.809507426027425,1,9
0.861910580402354,1,9
0.883569107832746,2,9
0.851731026417569,2,9
0.79246302044768,1,9
0.84582147460287,2,9
0.857697424562562,2,9
0.81567296318702,2,9
0.806662161899162,2,9
0.801269913109832,2,9
0.811559961275214,2,9
0.8379327990324,2,9
0.830719798903579,2,9
0.883402145997146,2,9
0.821446824145523,1,9
0.846838047021219,2,9
0.798093221993891,1,9
0.835285359898995,1,9
0.854695822558287,2,9
0.822645165114348,1,9
0.844017546963952,2,9
0.778707809364001,2,9
0.840491844741884,2,9
0.815077543665,1,9
0.878724619064818,2,9
0.851206793783953,2,9
0.831842827727243,1,9
0.855642951687501,2,9
0.826362969470155,1,9
0.781742966982276,2,9
0.890410997743015,1,9
0.850224944658157,1,9
0.847513526185533,1,9
0.83667502063809,1,9
0.787778419294981,2,9
0.885852285346018,1,9
0.806398748648062,1,9
0.847299024315229,1,9
0.851578529284185,2,9
0.833842873513761,1,9
0.807794085666215,2,9
0.843069209736392,1,9
0.810631944501732,2,9
0.847596346811178,2,9
0.806565152261635,1,9
0.814891291003559,2,9
0.877683842421035,2,9
0.830949677267191,2,9
0.883261947154611,1,9
0.821379056845011,2,9
0.876004676180537,2,9
0.844717286245963,1,9
0.852641437017544,1,9
0.824113341039239,2,9
0.809290736521803,1,9
0.8504870135008,2,9
0.847828966309835,1,9
0.813772636643653,2,9
0.882287162594777,2,9
0.865818079053183,1,9
0.819989587707052,2,9
0.891684529440522,1,9
0.830967741409201,2,9
0.83812322635773,1,9
0.899596678949359,1,9
0.831049735102235,1,9
0.793750201533668,1,10
0.860681593584593,2,10
0.847269429673401,1,10
0.817606270852498,1,10
0.768062957914867,1,10
0.795343586590511,1,10
0.842491356278291,2,10
0.83328302174926,2,10
0.82600814795127,2,10
0.807198205812012,2,10
0.794464033151244,2,10
0.847228719176429,1,10
0.837378118098866,2,10
0.842462213031176,2,10
0.772597762278297,2,10
0.798201054155607,1,10
0.831395773137583,1,10
0.824401144455209,1,10
0.82068845860823,2,10
0.833366842343497,2,10
0.805407697299466,2,10
0.839241274298372,1,10
0.842832970711839,1,10
0.821223009560575,2,10
0.782747377490594,1,10
0.806345147113521,1,10
0.846683995921739,2,10
0.854707672935803,2,10
0.840724886840368,1,10
0.835146813606795,2,10
0.908565640494225,2,10
0.840040475698026,2,10
0.808352772062873,1,10
0.821616305597062,2,10
0.785224853627579,1,10
0.877275385418616,2,10
0.789833491481768,2,10
0.843894411089493,1,10
0.794627264178359,1,10
0.838014312330937,1,10
0.872455654564021,2,10
0.790727988630742,1,10
0.872492020561074,2,10
0.771393737286917,1,10
0.802536890534776,1,10
0.799916400846103,1,10
0.800280944404982,2,10
0.861083339245106,1,10
0.841109171662176,2,10
0.816129001094091,2,10
0.845026235528004,2,10
0.81890484771182,1,10
0.817196553964872,1,10
0.810450420693586,2,10
0.834943066454926,1,10
0.852012810421022,2,10
0.774949282849813,1,10
0.879669849239299,1,10
0.828708089165496,2,10
0.834784338458189,1,10
0.791625662391421,1,10
0.742812037516984,1,10
0.798865116750071,2,10
0.816500067699527,2,10
0.821815177005219,1,10
0.839716919542355,1,10
0.7935035363458,1,10
0.777934327862785,2,10
0.837316271477613,1,10
0.770272030818329,2,10
0.786314515154977,1,10
0.797924708716065,2,10
0.84036772807545,1,10
0.797902371236467,1,10
0.7896127583227,1,10
0.844519306642365,2,10
0.83432092498396,1,10
0.785711920011349,2,10
0.772658864915293,2,10
0.863687864424753,2,10
0.823335411737256,2,10
0.82180308446386,2,10
0.853389829831113,2,10
0.785977226419354,1,10
0.829986364127621,1,10
0.830366737822177,2,10
0.801463144279965,1,10
0.845039866785897,2,10
0.813737275212394,1,10
0.815146270855056,2,10
0.857360242972118,2,10
0.792626955428472,1,10
0.808829793970884,2,10
0.834467813201649,2,10
0.810969858537917,2,10
0.800144547789086,2,10
0.848064308912414,2,10
0.840009254120984,1,10
0.878705988714297,2,10
0.861097003343173,1,10
0.841515451731502,1,10
0.867242405556555,1,10
0.820370477990823,1,10
0.840527941278108,1,10
0.82479755904027,2,10
0.868850734727795,2,10
0.859572510289894,1,10
0.872640777650827,2,10
0.894110216001338,2,10
0.86824995505812,2,10
0.865760156506781,2,10
0.806065920206169,1,10
0.835463457694681,2,10
0.824614532506618,2,10
0.868894983299038,2,10
0.836595062855689,1,10
0.886410649698222,1,10
0.801044853881887,1,10
0.839286849988503,1,10
0.890324596577875,2,10
0.841753751651833,1,10
0.883515339431161,1,10
0.794197238921657,2,10
0.793231883768923,2,10
0.807345718404436,1,10
0.824935251297406,1,10
0.809507426027425,1,10
0.861910580402354,2,10
0.883569107832746,2,10
0.851731026417569,2,10
0.79246302044768,1,10
0.84582147460287,2,10
0.857697424562562,1,10
0.81567296318702,2,10
0.806662161899162,2,10
0.801269913109832,2,10
0.811559961275214,1,10
0.8379327990324,1,10
0.830719798903579,1,10
0.883402145997146,1,10
0.821446824145523,1,10
0.846838047021219,1,10
0.798093221993891,2,10
0.835285359898995,2,10
0.854695822558287,1,10
0.822645165114348,1,10
0.844017546963952,2,10
0.778707809364001,1,10
0.840491844741884,2,10
0.815077543665,2,10
0.878724619064818,2,10
0.851206793783953,2,10
0.831842827727243,1,10
0.855642951687501,2,10
0.826362969470155,2,10
0.781742966982276,1,10
0.890410997743015,2,10
0.850224944658157,2,10
0.847513526185533,2,10
0.83667502063809,2,10
0.787778419294981,2,10
0.885852285346018,1,10
0.806398748648062,2,10
0.847299024315229,2,10
0.851578529284185,2,10
0.833842873513761,1,10
0.807794085666215,2,10
0.843069209736392,1,10
0.810631944501732,1,10
0.847596346811178,2,10
0.806565152261635,1,10
0.814891291003559,1,10
0.877683842421035,1,10
0.830949677267191,2,10
0.883261947154611,1,10
0.821379056845011,1,10
0.876004676180537,2,10
0.844717286245963,1,10
0.852641437017544,1,10
0.824113341039239,1,10
0.809290736521803,2,10
0.8504870135008,2,10
0.847828966309835,1,10
0.813772636643653,2,10
0.882287162594777,1,10
0.865818079053183,1,10
0.819989587707052,2,10
0.891684529440522,1,10
0.830967741409201,1,10
0.83812322635773,1,10
0.899596678949359,1,10
0.831049735102235,1,10
0.793750201533668,1,11
0.860681593584593,2,11
0.847269429673401,1,11
0.817606270852498,2,11
0.768062957914867,2,11
0.795343586590511,2,11
0.842491356278291,2,11
0.83328302174926,1,11
0.82600814795127,1,11
0.807198205812012,1,11
0.794464033151244,1,11
0.847228719176429,2,11
0.837378118098866,2,11
0.842462213031176,2,11
0.772597762278297,1,11
0.798201054155607,2,11
0.831395773137583,1,11
0.824401144455209,1,11
0.82068845860823,2,11
0.833366842343497,2,11
0.805407697299466,2,11
0.839241274298372,2,11
0.842832970711839,1,11
0.821223009560575,2,11
0.782747377490594,2,11
0.806345147113521,2,11
0.846683995921739,2,11
0.854707672935803,2,11
0.840724886840368,1,11
0.835146813606795,1,11
0.908565640494225,1,11
0.840040475698026,2,11
0.808352772062873,2,11
0.821616305597062,2,11
0.785224853627579,2,11
0.877275385418616,1,11
0.789833491481768,1,11
0.843894411089493,1,11
0.794627264178359,2,11
0.838014312330937,2,11
0.872455654564021,1,11
0.790727988630742,1,11
0.872492020561074,2,11
0.771393737286917,2,11
0.802536890534776,1,11
0.799916400846103,1,11
0.800280944404982,2,11
0.861083339245106,1,11
0.841109171662176,1,11
0.816129001094091,2,11
0.845026235528004,2,11
0.81890484771182,1,11
0.817196553964872,1,11
0.810450420693586,1,11
0.834943066454926,1,11
0.852012810421022,1,11
0.774949282849813,2,11
0.879669849239299,1,11
0.828708089165496,1,11
0.834784338458189,2,11
0.791625662391421,2,11
0.742812037516984,1,11
0.798865116750071,2,11
0.816500067699527,2,11
0.821815177005219,1,11
0.839716919542355,1,11
0.7935035363458,1,11
0.777934327862785,2,11
0.837316271477613,2,11
0.770272030818329,2,11
0.786314515154977,1,11
0.797924708716065,2,11
0.84036772807545,1,11
0.797902371236467,2,11
0.7896127583227,2,11
0.844519306642365,2,11
0.83432092498396,2,11
0.785711920011349,1,11
0.772658864915293,2,11
0.863687864424753,1,11
0.823335411737256,1,11
0.82180308446386,1,11
0.853389829831113,2,11
0.785977226419354,1,11
0.829986364127621,2,11
0.830366737822177,2,11
0.801463144279965,1,11
0.845039866785897,2,11
0.813737275212394,2,11
0.815146270855056,1,11
0.857360242972118,1,11
0.792626955428472,2,11
0.808829793970884,2,11
0.834467813201649,1,11
0.810969858537917,2,11
0.800144547789086,1,11
0.848064308912414,1,11
0.840009254120984,2,11
0.878705988714297,1,11
0.861097003343173,1,11
0.841515451731502,2,11
0.867242405556555,1,11
0.820370477990823,1,11
0.840527941278108,2,11
0.82479755904027,2,11
0.868850734727795,1,11
0.859572510289894,2,11
0.872640777650827,1,11
0.894110216001338,1,11
0.86824995505812,2,11
0.865760156506781,2,11
0.806065920206169,1,11
0.835463457694681,2,11
0.824614532506618,1,11
0.868894983299038,1,11
0.836595062855689,2,11
0.886410649698222,2,11
0.801044853881887,1,11
0.839286849988503,1,11
0.890324596577875,2,11
0.841753751651833,1,11
0.883515339431161,2,11
0.794197238921657,1,11
0.793231883768923,2,11
0.807345718404436,1,11
0.824935251297406,1,11
0.809507426027425,2,11
0.861910580402354,1,11
0.883569107832746,2,11
0.851731026417569,2,11
0.79246302044768,1,11
0.84582147460287,1,11
0.857697424562562,1,11
0.81567296318702,1,11
0.806662161899162,2,11
0.801269913109832,2,11
0.811559961275214,1,11
0.8379327990324,2,11
0.830719798903579,1,11
0.883402145997146,1,11
0.821446824145523,2,11
0.846838047021219,2,11
0.798093221993891,2,11
0.835285359898995,2,11
0.854695822558287,2,11
0.822645165114348,1,11
0.844017546963952,1,11
0.778707809364001,1,11
0.840491844741884,2,11
0.815077543665,2,11
0.878724619064818,1,11
0.851206793783953,2,11
0.831842827727243,2,11
0.855642951687501,2,11
0.826362969470155,1,11
0.781742966982276,1,11
0.890410997743015,1,11
0.850224944658157,2,11
0.847513526185533,1,11
0.83667502063809,1,11
0.787778419294981,2,11
0.885852285346018,2,11
0.806398748648062,2,11
0.847299024315229,1,11
0.851578529284185,2,11
0.833842873513761,2,11
0.807794085666215,1,11
0.843069209736392,2,11
0.810631944501732,1,11
0.847596346811178,1,11
0.806565152261635,2,11
0.814891291003559,1,11
0.877683842421035,2,11
0.830949677267191,1,11
0.883261947154611,2,11
0.821379056845011,1,11
0.876004676180537,1,11
0.844717286245963,1,11
0.852641437017544,2,11
0.824113341039239,1,11
0.809290736521803,2,11
0.8504870135008,1,11
0.847828966309835,1,11
0.813772636643653,1,11
0.882287162594777,1,11
0.865818079053183,1,11
0.819989587707052,1,11
0.891684529440522,2,11
0.830967741409201,2,11
0.83812322635773,2,11
0.899596678949359,2,11
0.831049735102235,1,11
0.793750201533668,2,12
0.860681593584593,2,12
0.847269429673401,2,12
0.817606270852498,1,12
0.768062957914867,1,12
0.795343586590511,1,12
0.842491356278291,1,12
0.83328302174926,2,12
0.82600814795127,2,12
0.807198205812012,1,12
0.794464033151244,2,12
0.847228719176429,1,12
0.837378118098866,2,12
0.842462213031176,1,12
0.772597762278297,2,12
0.798201054155607,1,12
0.831395773137583,2,12
0.824401144455209,1,12
0.82068845860823,1,12
0.833366842343497,2,12
0.805407697299466,1,12
0.839241274298372,2,12
0.842832970711839,1,12
0.821223009560575,2,12
0.782747377490594,1,12
0.806345147113521,2,12
0.846683995921739,1,12
0.854707672935803,1,12
0.840724886840368,2,12
0.835146813606795,1,12
0.908565640494225,1,12
0.840040475698026,2,12
0.808352772062873,1,12
0.821616305597062,2,12
0.785224853627579,2,12
0.877275385418616,1,12
0.789833491481768,2,12
0.843894411089493,2,12
0.794627264178359,1,12
0.838014312330937,1,12
0.872455654564021,2,12
0.790727988630742,1,12
0.872492020561074,2,12
0.771393737286917,2,12
0.802536890534776,1,12
0.799916400846103,2,12
0.800280944404982,1,12
0.861083339245106,1,12
0.841109171662176,1,12
0.816129001094091,2,12
0.845026235528004,1,12
0.81890484771182,1,12
0.817196553964872,2,12
0.810450420693586,2,12
0.834943066454926,2,12
0.852012810421022,2,12
0.774949282849813,1,12
0.879669849239299,1,12
0.828708089165496,1,12
0.834784338458189,2,12
0.791625662391421,2,12
0.742812037516984,1,12
0.798865116750071,2,12
0.816500067699527,1,12
0.821815177005219,1,12
0.839716919542355,1,12
0.7935035363458,1,12
0.777934327862785,2,12
0.837316271477613,2,12
0.770272030818329,2,12
0.786314515154977,1,12
0.797924708716065,2,12
0.84036772807545,1,12
0.797902371236467,1,12
0.7896127583227,1,12
0.844519306642365,1,12
0.83432092498396,1,12
0.785711920011349,2,12
0.772658864915293,2,12
0.863687864424753,2,12
0.823335411737256,2,12
0.82180308446386,1,12
0.853389829831113,2,12
0.785977226419354,1,12
0.829986364127621,2,12
0.830366737822177,1,12
0.801463144279965,2,12
0.845039866785897,1,12
0.813737275212394,1,12
0.815146270855056,2,12
0.857360242972118,2,12
0.792626955428472,2,12
0.808829793970884,1,12
0.834467813201649,2,12
0.810969858537917,1,12
0.800144547789086,1,12
0.848064308912414,2,12
0.840009254120984,1,12
0.878705988714297,1,12
0.861097003343173,1,12
0.841515451731502,2,12
0.867242405556555,2,12
0.820370477990823,1,12
0.840527941278108,1,12
0.82479755904027,2,12
0.868850734727795,1,12
0.859572510289894,1,12
0.872640777650827,1,12
0.894110216001338,2,12
0.86824995505812,1,12
0.865760156506781,2,12
0.806065920206169,2,12
0.835463457694681,1,12
0.824614532506618,2,12
0.868894983299038,2,12
0.836595062855689,1,12
0.886410649698222,1,12
0.801044853881887,2,12
0.839286849988503,2,12
0.890324596577875,2,12
0.841753751651833,2,12
0.883515339431161,1,12
0.794197238921657,2,12
0.793231883768923,2,12
0.807345718404436,2,12
0.824935251297406,2,12
0.809507426027425,2,12
0.861910580402354,1,12
0.883569107832746,1,12
0.851731026417569,2,12
0.79246302044768,2,12
0.84582147460287,1,12
0.857697424562562,1,12
0.81567296318702,1,12
0.806662161899162,2,12
0.801269913109832,1,12
0.811559961275214,2,12
0.8379327990324,1,12
0.830719798903579,1,12
0.883402145997146,2,12
0.821446824145523,2,12
0.846838047021219,2,12
0.798093221993891,2,12
0.835285359898995,1,12
0.854695822558287,2,12
0.822645165114348,1,12
0.844017546963952,2,12
0.778707809364001,2,12
0.840491844741884,1,12
0.815077543665,1,12
0.878724619064818,2,12
0.851206793783953,1,12
0.831842827727243,1,12
0.855642951687501,2,12
0.826362969470155,1,12
0.781742966982276,1,12
0.890410997743015,2,12
0.850224944658157,2,12
0.847513526185533,2,12
0.83667502063809,2,12
0.787778419294981,2,12
0.885852285346018,2,12
0.806398748648062,2,12
0.847299024315229,2,12
0.851578529284185,1,12
0.833842873513761,1,12
0.807794085666215,1,12
0.843069209736392,1,12
0.810631944501732,2,12
0.847596346811178,1,12
0.806565152261635,2,12
0.814891291003559,1,12
0.877683842421035,1,12
0.830949677267191,1,12
0.883261947154611,1,12
0.821379056845011,2,12
0.876004676180537,2,12
0.844717286245963,1,12
0.852641437017544,1,12
0.824113341039239,2,12
0.809290736521803,2,12
0.8504870135008,2,12
0.847828966309835,2,12
0.813772636643653,1,12
0.882287162594777,1,12
0.865818079053183,1,12
0.819989587707052,2,12
0.891684529440522,2,12
0.830967741409201,1,12
0.83812322635773,2,12
0.899596678949359,1,12
0.831049735102235,1,12
0.793750201533668,1,13
0.860681593584593,1,13
0.847269429673401,2,13
0.817606270852498,2,13
0.768062957914867,1,13
0.795343586590511,2,13
0.842491356278291,1,13
0.83328302174926,1,13
0.82600814795127,2,13
0.807198205812012,1,13
0.794464033151244,1,13
0.847228719176429,2,13
0.837378118098866,1,13
0.842462213031176,2,13
0.772597762278297,1,13
0.798201054155607,2,13
0.831395773137583,1,13
0.824401144455209,1,13
0.82068845860823,2,13
0.833366842343497,2,13
0.805407697299466,2,13
0.839241274298372,1,13
0.842832970711839,1,13
0.821223009560575,1,13
0.782747377490594,2,13
0.806345147113521,1,13
0.846683995921739,2,13
